DATE,watershed,Precip
2/22/1958,W1,1.8
2/22/1958,W2,1.8
2/22/1958,W3,1.8
2/23/1958,W1,4.3
2/23/1958,W2,4.3
2/23/1958,W3,4.6
2/24/1958,W1,0
2/24/1958,W2,0
2/24/1958,W3,0
2/25/1958,W1,15.2
2/25/1958,W2,15.2
2/25/1958,W3,16.3
2/26/1958,W1,0
2/26/1958,W2,0
2/26/1958,W3,0
2/27/1958,W1,0
2/27/1958,W2,0
2/27/1958,W3,0
2/28/1958,W1,9.9
2/28/1958,W2,9.9
2/28/1958,W3,10.4
3/1/1958,W1,1
3/1/1958,W2,1
3/1/1958,W3,1
3/2/1958,W1,1
3/2/1958,W2,1
3/2/1958,W3,1
3/3/1958,W1,3.6
3/3/1958,W2,3.8
3/3/1958,W3,3.8
3/4/1958,W1,2.8
3/4/1958,W2,2.8
3/4/1958,W3,2.8
3/5/1958,W1,0
3/5/1958,W2,0
3/5/1958,W3,0
3/6/1958,W1,0.5
3/6/1958,W2,0.5
3/6/1958,W3,0.5
3/7/1958,W1,0.8
3/7/1958,W2,0.8
3/7/1958,W3,0.8
3/8/1958,W1,0
3/8/1958,W2,0
3/8/1958,W3,0
3/9/1958,W1,0
3/9/1958,W2,0
3/9/1958,W3,0
3/10/1958,W1,0
3/10/1958,W2,0
3/10/1958,W3,0
3/11/1958,W1,0
3/11/1958,W2,0
3/11/1958,W3,0
3/12/1958,W1,0
3/12/1958,W2,0
3/12/1958,W3,0
3/13/1958,W1,0.3
3/13/1958,W2,0.3
3/13/1958,W3,0.3
3/14/1958,W1,10.2
3/14/1958,W2,10.4
3/14/1958,W3,10.7
3/15/1958,W1,6.6
3/15/1958,W2,6.9
3/15/1958,W3,7.1
3/16/1958,W1,3.8
3/16/1958,W2,4.1
3/16/1958,W3,4.1
3/17/1958,W1,0
3/17/1958,W2,0
3/17/1958,W3,0
3/18/1958,W1,0
3/18/1958,W2,0
3/18/1958,W3,0
3/19/1958,W1,0
3/19/1958,W2,0
3/19/1958,W3,0
3/20/1958,W1,0
3/20/1958,W2,0
3/20/1958,W3,0
3/21/1958,W1,5.8
3/21/1958,W2,5.8
3/21/1958,W3,6.1
3/22/1958,W1,5.1
3/22/1958,W2,5.3
3/22/1958,W3,5.3
3/23/1958,W1,3.6
3/23/1958,W2,3.6
3/23/1958,W3,3.6
3/24/1958,W1,0
3/24/1958,W2,0
3/24/1958,W3,0
3/25/1958,W1,2.8
3/25/1958,W2,2.8
3/25/1958,W3,2.8
3/26/1958,W1,0
3/26/1958,W2,0
3/26/1958,W3,0
3/27/1958,W1,0
3/27/1958,W2,0
3/27/1958,W3,0
3/28/1958,W1,0
3/28/1958,W2,0
3/28/1958,W3,0
3/29/1958,W1,0
3/29/1958,W2,0
3/29/1958,W3,0
3/30/1958,W1,0
3/30/1958,W2,0
3/30/1958,W3,0
3/31/1958,W1,6.1
3/31/1958,W2,6.1
3/31/1958,W3,6.3
4/1/1958,W1,0.3
4/1/1958,W2,0.5
4/1/1958,W3,0.5
4/2/1958,W1,3.3
4/2/1958,W2,3.3
4/2/1958,W3,3.3
4/3/1958,W1,0.8
4/3/1958,W2,0.8
4/3/1958,W3,0.8
4/4/1958,W1,0
4/4/1958,W2,0
4/4/1958,W3,0
4/5/1958,W1,0
4/5/1958,W2,0
4/5/1958,W3,0
4/6/1958,W1,25.9
4/6/1958,W2,26.7
4/6/1958,W3,27.2
4/7/1958,W1,3.6
4/7/1958,W2,3.6
4/7/1958,W3,3.6
4/8/1958,W1,0
4/8/1958,W2,0
4/8/1958,W3,0
4/9/1958,W1,0
4/9/1958,W2,0
4/9/1958,W3,0
4/10/1958,W1,0
4/10/1958,W2,0
4/10/1958,W3,0
4/11/1958,W1,4.3
4/11/1958,W2,4.3
4/11/1958,W3,3.8
4/12/1958,W1,6.6
4/12/1958,W2,6.9
4/12/1958,W3,6.1
4/13/1958,W1,0
4/13/1958,W2,0
4/13/1958,W3,0
4/14/1958,W1,0.8
4/14/1958,W2,1
4/14/1958,W3,0.8
4/15/1958,W1,0
4/15/1958,W2,0
4/15/1958,W3,0
4/16/1958,W1,0
4/16/1958,W2,0
4/16/1958,W3,0
4/17/1958,W1,0
4/17/1958,W2,0
4/17/1958,W3,0
4/18/1958,W1,0
4/18/1958,W2,0
4/18/1958,W3,0
4/19/1958,W1,0
4/19/1958,W2,0
4/19/1958,W3,0
4/20/1958,W1,0.5
4/20/1958,W2,0.5
4/20/1958,W3,0.5
4/21/1958,W1,7.1
4/21/1958,W2,7.1
4/21/1958,W3,6.9
4/22/1958,W1,7.4
4/22/1958,W2,7.4
4/22/1958,W3,7.1
4/23/1958,W1,10.2
4/23/1958,W2,10.2
4/23/1958,W3,9.9
4/24/1958,W1,0
4/24/1958,W2,0
4/24/1958,W3,0
4/25/1958,W1,1
4/25/1958,W2,1
4/25/1958,W3,1
4/26/1958,W1,0
4/26/1958,W2,0
4/26/1958,W3,0
4/27/1958,W1,0
4/27/1958,W2,0
4/27/1958,W3,0
4/28/1958,W1,25.4
4/28/1958,W2,25.7
4/28/1958,W3,25.1
4/29/1958,W1,17.5
4/29/1958,W2,17.5
4/29/1958,W3,17.3
4/30/1958,W1,0.8
4/30/1958,W2,0.8
4/30/1958,W3,0.8
5/1/1958,W1,0
5/1/1958,W2,0
5/1/1958,W3,0
5/2/1958,W1,0.5
5/2/1958,W2,0.5
5/2/1958,W3,0.5
5/3/1958,W1,9.7
5/3/1958,W2,9.7
5/3/1958,W3,9.7
5/4/1958,W1,0
5/4/1958,W2,0
5/4/1958,W3,0
5/5/1958,W1,0
5/5/1958,W2,0
5/5/1958,W3,0
5/6/1958,W1,3.6
5/6/1958,W2,3.6
5/6/1958,W3,3.6
5/7/1958,W1,7.4
5/7/1958,W2,7.6
5/7/1958,W3,7.6
5/8/1958,W1,16
5/8/1958,W2,16
5/8/1958,W3,16
5/9/1958,W1,0.5
5/9/1958,W2,0.5
5/9/1958,W3,0.5
5/10/1958,W1,0
5/10/1958,W2,0
5/10/1958,W3,0
5/11/1958,W1,13.5
5/11/1958,W2,13.5
5/11/1958,W3,13.7
5/12/1958,W1,5.6
5/12/1958,W2,5.8
5/12/1958,W3,5.8
5/13/1958,W1,0
5/13/1958,W2,0
5/13/1958,W3,0
5/14/1958,W1,0
5/14/1958,W2,0
5/14/1958,W3,0
5/15/1958,W1,0
5/15/1958,W2,0
5/15/1958,W3,0
5/16/1958,W1,11.2
5/16/1958,W2,11.4
5/16/1958,W3,11.4
5/17/1958,W1,0
5/17/1958,W2,0
5/17/1958,W3,0
5/18/1958,W1,1.5
5/18/1958,W2,1.5
5/18/1958,W3,1.5
5/19/1958,W1,9.1
5/19/1958,W2,9.1
5/19/1958,W3,9.1
5/20/1958,W1,1
5/20/1958,W2,1.3
5/20/1958,W3,1
5/21/1958,W1,3.8
5/21/1958,W2,3.8
5/21/1958,W3,3.8
5/22/1958,W1,0
5/22/1958,W2,0
5/22/1958,W3,0
5/23/1958,W1,0
5/23/1958,W2,0
5/23/1958,W3,0
5/24/1958,W1,0
5/24/1958,W2,0
5/24/1958,W3,0
5/25/1958,W1,6.9
5/25/1958,W2,7.1
5/25/1958,W3,6.9
5/26/1958,W1,0
5/26/1958,W2,0
5/26/1958,W3,0
5/27/1958,W1,0.5
5/27/1958,W2,0.5
5/27/1958,W3,0.5
5/28/1958,W1,7.6
5/28/1958,W2,7.6
5/28/1958,W3,7.9
5/29/1958,W1,4.3
5/29/1958,W2,4.3
5/29/1958,W3,4.3
5/30/1958,W1,0
5/30/1958,W2,0
5/30/1958,W3,0
5/31/1958,W1,0
5/31/1958,W2,0
5/31/1958,W3,0
6/1/1958,W1,19.3
6/1/1958,W2,19.6
6/1/1958,W3,19.6
6/2/1958,W1,13.2
6/2/1958,W2,13.5
6/2/1958,W3,13.5
6/3/1958,W1,0
6/3/1958,W2,0
6/3/1958,W3,0
6/4/1958,W1,0
6/4/1958,W2,0
6/4/1958,W3,0
6/5/1958,W1,2
6/5/1958,W2,2
6/5/1958,W3,2
6/6/1958,W1,0
6/6/1958,W2,0
6/6/1958,W3,0
6/7/1958,W1,0
6/7/1958,W2,0
6/7/1958,W3,0
6/8/1958,W1,0
6/8/1958,W2,0
6/8/1958,W3,0
6/9/1958,W1,0
6/9/1958,W2,0
6/9/1958,W3,0
6/10/1958,W1,11.2
6/10/1958,W2,11.4
6/10/1958,W3,11.4
6/11/1958,W1,0
6/11/1958,W2,0
6/11/1958,W3,0
6/12/1958,W1,0.8
6/12/1958,W2,0.8
6/12/1958,W3,0.8
6/13/1958,W1,0
6/13/1958,W2,0
6/13/1958,W3,0
6/14/1958,W1,1.5
6/14/1958,W2,1.8
6/14/1958,W3,1.8
6/15/1958,W1,0
6/15/1958,W2,0
6/15/1958,W3,0
6/16/1958,W1,2.8
6/16/1958,W2,3
6/16/1958,W3,2.8
6/17/1958,W1,0
6/17/1958,W2,0
6/17/1958,W3,0
6/18/1958,W1,0
6/18/1958,W2,0
6/18/1958,W3,0
6/19/1958,W1,0
6/19/1958,W2,0
6/19/1958,W3,0
6/20/1958,W1,0.8
6/20/1958,W2,0.8
6/20/1958,W3,0.8
6/21/1958,W1,2.5
6/21/1958,W2,2.5
6/21/1958,W3,2.3
6/22/1958,W1,0.8
6/22/1958,W2,0.8
6/22/1958,W3,0.8
6/23/1958,W1,0
6/23/1958,W2,0
6/23/1958,W3,0
6/24/1958,W1,0
6/24/1958,W2,0
6/24/1958,W3,0
6/25/1958,W1,0
6/25/1958,W2,0
6/25/1958,W3,0
6/26/1958,W1,1.3
6/26/1958,W2,1.3
6/26/1958,W3,1.3
6/27/1958,W1,0.5
6/27/1958,W2,0.5
6/27/1958,W3,0.5
6/28/1958,W1,0
6/28/1958,W2,0
6/28/1958,W3,0
6/29/1958,W1,0
6/29/1958,W2,0
6/29/1958,W3,0
6/30/1958,W1,2.3
6/30/1958,W2,2.3
6/30/1958,W3,2.5
7/1/1958,W1,0
7/1/1958,W2,0
7/1/1958,W3,0
7/2/1958,W1,0
7/2/1958,W2,0
7/2/1958,W3,0
7/3/1958,W1,0
7/3/1958,W2,0
7/3/1958,W3,0
7/4/1958,W1,0
7/4/1958,W2,0
7/4/1958,W3,0
7/5/1958,W1,0
7/5/1958,W2,0
7/5/1958,W3,0
7/6/1958,W1,1.5
7/6/1958,W2,1.5
7/6/1958,W3,1.5
7/7/1958,W1,0
7/7/1958,W2,0
7/7/1958,W3,0
7/8/1958,W1,17.3
7/8/1958,W2,17.3
7/8/1958,W3,17.5
7/9/1958,W1,0.5
7/9/1958,W2,0.5
7/9/1958,W3,0.5
7/10/1958,W1,0
7/10/1958,W2,0
7/10/1958,W3,0
7/11/1958,W1,13.5
7/11/1958,W2,13.5
7/11/1958,W3,13.5
7/12/1958,W1,19.3
7/12/1958,W2,19.3
7/12/1958,W3,19.6
7/13/1958,W1,0.5
7/13/1958,W2,0.5
7/13/1958,W3,0.5
7/14/1958,W1,1.3
7/14/1958,W2,1.5
7/14/1958,W3,1.5
7/15/1958,W1,0.8
7/15/1958,W2,1
7/15/1958,W3,0.8
7/16/1958,W1,4.3
7/16/1958,W2,4.6
7/16/1958,W3,4.8
7/17/1958,W1,0
7/17/1958,W2,0
7/17/1958,W3,0
7/18/1958,W1,0
7/18/1958,W2,0
7/18/1958,W3,0
7/19/1958,W1,20.6
7/19/1958,W2,21.1
7/19/1958,W3,21.6
7/20/1958,W1,1
7/20/1958,W2,1.3
7/20/1958,W3,1.3
7/21/1958,W1,0
7/21/1958,W2,0
7/21/1958,W3,0
7/22/1958,W1,0
7/22/1958,W2,0
7/22/1958,W3,0
7/23/1958,W1,1
7/23/1958,W2,1
7/23/1958,W3,1
7/24/1958,W1,0
7/24/1958,W2,0
7/24/1958,W3,0
7/25/1958,W1,1
7/25/1958,W2,1
7/25/1958,W3,1
7/26/1958,W1,0.8
7/26/1958,W2,0.8
7/26/1958,W3,0.8
7/27/1958,W1,0.8
7/27/1958,W2,0.8
7/27/1958,W3,0.8
7/28/1958,W1,13.7
7/28/1958,W2,13.7
7/28/1958,W3,13.7
7/29/1958,W1,23.1
7/29/1958,W2,23.1
7/29/1958,W3,23.1
7/30/1958,W1,1
7/30/1958,W2,1
7/30/1958,W3,1
7/31/1958,W1,0
7/31/1958,W2,0
7/31/1958,W3,0
8/1/1958,W1,0
8/1/1958,W2,0
8/1/1958,W3,0
8/2/1958,W1,0
8/2/1958,W2,0
8/2/1958,W3,0
8/3/1958,W1,0
8/3/1958,W2,0
8/3/1958,W3,0
8/4/1958,W1,0
8/4/1958,W2,0
8/4/1958,W3,0
8/5/1958,W1,0
8/5/1958,W2,0
8/5/1958,W3,0
8/6/1958,W1,0
8/6/1958,W2,0
8/6/1958,W3,0
8/7/1958,W1,0
8/7/1958,W2,0
8/7/1958,W3,0
8/8/1958,W1,21.3
8/8/1958,W2,21.3
8/8/1958,W3,21.1
8/9/1958,W1,0.8
8/9/1958,W2,0.8
8/9/1958,W3,0.8
8/10/1958,W1,0.8
8/10/1958,W2,0.8
8/10/1958,W3,0.8
8/11/1958,W1,0
8/11/1958,W2,0
8/11/1958,W3,0
8/12/1958,W1,0
8/12/1958,W2,0
8/12/1958,W3,0
8/13/1958,W1,0
8/13/1958,W2,0
8/13/1958,W3,0
8/14/1958,W1,0
8/14/1958,W2,0
8/14/1958,W3,0
8/15/1958,W1,0
8/15/1958,W2,0
8/15/1958,W3,0
8/16/1958,W1,0
8/16/1958,W2,0
8/16/1958,W3,0
8/17/1958,W1,11.7
8/17/1958,W2,11.4
8/17/1958,W3,11.4
8/18/1958,W1,0
8/18/1958,W2,0
8/18/1958,W3,0
8/19/1958,W1,2
8/19/1958,W2,2
8/19/1958,W3,2
8/20/1958,W1,0
8/20/1958,W2,0
8/20/1958,W3,0
8/21/1958,W1,3.6
8/21/1958,W2,3.3
8/21/1958,W3,3.3
8/22/1958,W1,1.8
8/22/1958,W2,1.8
8/22/1958,W3,1.8
8/23/1958,W1,0
8/23/1958,W2,0
8/23/1958,W3,0
8/24/1958,W1,3
8/24/1958,W2,3
8/24/1958,W3,3
8/25/1958,W1,13.2
8/25/1958,W2,13
8/25/1958,W3,13
8/26/1958,W1,0
8/26/1958,W2,0
8/26/1958,W3,0
8/27/1958,W1,0
8/27/1958,W2,0
8/27/1958,W3,0
8/28/1958,W1,0
8/28/1958,W2,0
8/28/1958,W3,0
8/29/1958,W1,0
8/29/1958,W2,0
8/29/1958,W3,0
8/30/1958,W1,0
8/30/1958,W2,0
8/30/1958,W3,0
8/31/1958,W1,0
8/31/1958,W2,0
8/31/1958,W3,0
9/1/1958,W1,0
9/1/1958,W2,0
9/1/1958,W3,0
9/2/1958,W1,0
9/2/1958,W2,0
9/2/1958,W3,0
9/3/1958,W1,0
9/3/1958,W2,0
9/3/1958,W3,0
9/4/1958,W1,0
9/4/1958,W2,0
9/4/1958,W3,0
9/5/1958,W1,1.5
9/5/1958,W2,1.5
9/5/1958,W3,1.5
9/6/1958,W1,0
9/6/1958,W2,0
9/6/1958,W3,0
9/7/1958,W1,6.1
9/7/1958,W2,6.1
9/7/1958,W3,5.8
9/8/1958,W1,0
9/8/1958,W2,0
9/8/1958,W3,0
9/9/1958,W1,0
9/9/1958,W2,0
9/9/1958,W3,0
9/10/1958,W1,15.5
9/10/1958,W2,15.5
9/10/1958,W3,15.2
9/11/1958,W1,1.3
9/11/1958,W2,1.3
9/11/1958,W3,1.3
9/12/1958,W1,0
9/12/1958,W2,0
9/12/1958,W3,0
9/13/1958,W1,0.5
9/13/1958,W2,0.5
9/13/1958,W3,0.5
9/14/1958,W1,0
9/14/1958,W2,0
9/14/1958,W3,0
9/15/1958,W1,0
9/15/1958,W2,0
9/15/1958,W3,0
9/16/1958,W1,4.3
9/16/1958,W2,4.3
9/16/1958,W3,4.3
9/17/1958,W1,8.9
9/17/1958,W2,8.9
9/17/1958,W3,8.6
9/18/1958,W1,22.1
9/18/1958,W2,22.1
9/18/1958,W3,21.8
9/19/1958,W1,0.8
9/19/1958,W2,0.8
9/19/1958,W3,0.8
9/20/1958,W1,0
9/20/1958,W2,0
9/20/1958,W3,0
9/21/1958,W1,17
9/21/1958,W2,17
9/21/1958,W3,17
9/22/1958,W1,20.6
9/22/1958,W2,20.6
9/22/1958,W3,20.6
9/23/1958,W1,0
9/23/1958,W2,0
9/23/1958,W3,0
9/24/1958,W1,0
9/24/1958,W2,0
9/24/1958,W3,0
9/25/1958,W1,0
9/25/1958,W2,0
9/25/1958,W3,0
9/26/1958,W1,0
9/26/1958,W2,0
9/26/1958,W3,0
9/27/1958,W1,15
9/27/1958,W2,15.2
9/27/1958,W3,15
9/28/1958,W1,0
9/28/1958,W2,0
9/28/1958,W3,0
9/29/1958,W1,0
9/29/1958,W2,0
9/29/1958,W3,0
9/30/1958,W1,0
9/30/1958,W2,0
9/30/1958,W3,0
10/1/1958,W1,14.5
10/1/1958,W2,14.5
10/1/1958,W3,14.7
10/2/1958,W1,0
10/2/1958,W2,0
10/2/1958,W3,0
10/3/1958,W1,0
10/3/1958,W2,0
10/3/1958,W3,0
10/4/1958,W1,0
10/4/1958,W2,0
10/4/1958,W3,0
10/5/1958,W1,2.8
10/5/1958,W2,2.8
10/5/1958,W3,2.8
10/6/1958,W1,0
10/6/1958,W2,0
10/6/1958,W3,0
10/7/1958,W1,0
10/7/1958,W2,0
10/7/1958,W3,0
10/8/1958,W1,0
10/8/1958,W2,0
10/8/1958,W3,0
10/9/1958,W1,0
10/9/1958,W2,0
10/9/1958,W3,0
10/10/1958,W1,9.9
10/10/1958,W2,9.9
10/10/1958,W3,10.2
10/11/1958,W1,2.5
10/11/1958,W2,2.5
10/11/1958,W3,2.5
10/12/1958,W1,0
10/12/1958,W2,0
10/12/1958,W3,0
10/13/1958,W1,0
10/13/1958,W2,0
10/13/1958,W3,0
10/14/1958,W1,0
10/14/1958,W2,0
10/14/1958,W3,0
10/15/1958,W1,0
10/15/1958,W2,0
10/15/1958,W3,0
10/16/1958,W1,7.6
10/16/1958,W2,7.9
10/16/1958,W3,7.9
10/17/1958,W1,8.1
10/17/1958,W2,8.4
10/17/1958,W3,8.4
10/18/1958,W1,0
10/18/1958,W2,0
10/18/1958,W3,0
10/19/1958,W1,0
10/19/1958,W2,0
10/19/1958,W3,0
10/20/1958,W1,0
10/20/1958,W2,0
10/20/1958,W3,0
10/21/1958,W1,0
10/21/1958,W2,0
10/21/1958,W3,0
10/22/1958,W1,0
10/22/1958,W2,0
10/22/1958,W3,0
10/23/1958,W1,19.3
10/23/1958,W2,19.6
10/23/1958,W3,18.3
10/24/1958,W1,2.5
10/24/1958,W2,2.5
10/24/1958,W3,2.3
10/25/1958,W1,1.5
10/25/1958,W2,1.5
10/25/1958,W3,1.5
10/26/1958,W1,13.5
10/26/1958,W2,13.5
10/26/1958,W3,12.4
10/27/1958,W1,2.5
10/27/1958,W2,2.5
10/27/1958,W3,2.5
10/28/1958,W1,8.1
10/28/1958,W2,8.1
10/28/1958,W3,7.9
10/29/1958,W1,6.1
10/29/1958,W2,6.3
10/29/1958,W3,6.1
10/30/1958,W1,0
10/30/1958,W2,0
10/30/1958,W3,0
10/31/1958,W1,0.8
10/31/1958,W2,0.8
10/31/1958,W3,0.8
11/1/1958,W1,0
11/1/1958,W2,0
11/1/1958,W3,0
11/2/1958,W1,0
11/2/1958,W2,0
11/2/1958,W3,0
11/3/1958,W1,0
11/3/1958,W2,0
11/3/1958,W3,0
11/4/1958,W1,0
11/4/1958,W2,0
11/4/1958,W3,0
11/5/1958,W1,0
11/5/1958,W2,0
11/5/1958,W3,0
11/6/1958,W1,0
11/6/1958,W2,0
11/6/1958,W3,0
11/7/1958,W1,0
11/7/1958,W2,0
11/7/1958,W3,0
11/8/1958,W1,0
11/8/1958,W2,0
11/8/1958,W3,0
11/9/1958,W1,11.4
11/9/1958,W2,11.4
11/9/1958,W3,11.2
11/10/1958,W1,4.3
11/10/1958,W2,4.3
11/10/1958,W3,4.3
11/11/1958,W1,0
11/11/1958,W2,0
11/11/1958,W3,0
11/12/1958,W1,0
11/12/1958,W2,0
11/12/1958,W3,0
11/13/1958,W1,0
11/13/1958,W2,0
11/13/1958,W3,0
11/14/1958,W1,15.2
11/14/1958,W2,15.2
11/14/1958,W3,16
11/15/1958,W1,1.8
11/15/1958,W2,1.8
11/15/1958,W3,1.8
11/16/1958,W1,0.3
11/16/1958,W2,0.3
11/16/1958,W3,0.5
11/17/1958,W1,0
11/17/1958,W2,0
11/17/1958,W3,0
11/18/1958,W1,0.8
11/18/1958,W2,0.8
11/18/1958,W3,0.8
11/19/1958,W1,0
11/19/1958,W2,0
11/19/1958,W3,0
11/20/1958,W1,0
11/20/1958,W2,0
11/20/1958,W3,0
11/21/1958,W1,4.6
11/21/1958,W2,4.6
11/21/1958,W3,4.8
11/22/1958,W1,0
11/22/1958,W2,0
11/22/1958,W3,0
11/23/1958,W1,1.5
11/23/1958,W2,1.3
11/23/1958,W3,1.3
11/24/1958,W1,1
11/24/1958,W2,1
11/24/1958,W3,1
11/25/1958,W1,0
11/25/1958,W2,0
11/25/1958,W3,0
11/26/1958,W1,18
11/26/1958,W2,18
11/26/1958,W3,17.8
11/27/1958,W1,0
11/27/1958,W2,0
11/27/1958,W3,0
11/28/1958,W1,33.8
11/28/1958,W2,33.8
11/28/1958,W3,33.5
11/29/1958,W1,2.8
11/29/1958,W2,2.8
11/29/1958,W3,2.8
11/30/1958,W1,0.5
11/30/1958,W2,0.5
11/30/1958,W3,0.5
12/1/1958,W1,1.3
12/1/1958,W2,1.5
12/1/1958,W3,1.5
12/2/1958,W1,0
12/2/1958,W2,0
12/2/1958,W3,0
12/3/1958,W1,2
12/3/1958,W2,2
12/3/1958,W3,2
12/4/1958,W1,0.8
12/4/1958,W2,0.8
12/4/1958,W3,0.8
12/5/1958,W1,27.9
12/5/1958,W2,28.7
12/5/1958,W3,29.5
12/6/1958,W1,2.3
12/6/1958,W2,2.5
12/6/1958,W3,2.5
12/7/1958,W1,0.3
12/7/1958,W2,0.5
12/7/1958,W3,0.5
12/8/1958,W1,0
12/8/1958,W2,0
12/8/1958,W3,0
12/9/1958,W1,0.8
12/9/1958,W2,0.8
12/9/1958,W3,0.8
12/10/1958,W1,0
12/10/1958,W2,0
12/10/1958,W3,0
12/11/1958,W1,0
12/11/1958,W2,0
12/11/1958,W3,0
12/12/1958,W1,0
12/12/1958,W2,0
12/12/1958,W3,0
12/13/1958,W1,0
12/13/1958,W2,0
12/13/1958,W3,0
12/14/1958,W1,0
12/14/1958,W2,0
12/14/1958,W3,0
12/15/1958,W1,5.6
12/15/1958,W2,5.8
12/15/1958,W3,5.8
12/16/1958,W1,0.5
12/16/1958,W2,0.5
12/16/1958,W3,0.5
12/17/1958,W1,3.3
12/17/1958,W2,3.3
12/17/1958,W3,3.3
12/18/1958,W1,0
12/18/1958,W2,0
12/18/1958,W3,0
12/19/1958,W1,2.5
12/19/1958,W2,2.5
12/19/1958,W3,2.5
12/20/1958,W1,0.5
12/20/1958,W2,0.5
12/20/1958,W3,0.5
12/21/1958,W1,0.5
12/21/1958,W2,0.5
12/21/1958,W3,0.5
12/22/1958,W1,1.5
12/22/1958,W2,1.8
12/22/1958,W3,1.8
12/23/1958,W1,0.5
12/23/1958,W2,0.5
12/23/1958,W3,0.5
12/24/1958,W1,0.5
12/24/1958,W2,0.5
12/24/1958,W3,0.5
12/25/1958,W1,0
12/25/1958,W2,0
12/25/1958,W3,0
12/26/1958,W1,0
12/26/1958,W2,0
12/26/1958,W3,0
12/27/1958,W1,0
12/27/1958,W2,0
12/27/1958,W3,0
12/28/1958,W1,0
12/28/1958,W2,0
12/28/1958,W3,0
12/29/1958,W1,0
12/29/1958,W2,0
12/29/1958,W3,0
12/30/1958,W1,0
12/30/1958,W2,0
12/30/1958,W3,0
12/31/1958,W1,0
12/31/1958,W2,0
12/31/1958,W3,0
1/1/1959,W1,0
1/1/1959,W2,0
1/1/1959,W3,0
1/2/1959,W1,24.1
1/2/1959,W2,24.6
1/2/1959,W3,24.9
1/3/1959,W1,1.3
1/3/1959,W2,1.5
1/3/1959,W3,1.5
1/4/1959,W1,7.6
1/4/1959,W2,7.9
1/4/1959,W3,7.9
1/5/1959,W1,1.8
1/5/1959,W2,1.8
1/5/1959,W3,1.8
1/6/1959,W1,0
1/6/1959,W2,0
1/6/1959,W3,0
1/7/1959,W1,0.8
1/7/1959,W2,0.8
1/7/1959,W3,0.8
1/8/1959,W1,0
1/8/1959,W2,0
1/8/1959,W3,0
1/9/1959,W1,0.5
1/9/1959,W2,0.5
1/9/1959,W3,0.5
1/10/1959,W1,0.3
1/10/1959,W2,0.3
1/10/1959,W3,0.3
1/11/1959,W1,0
1/11/1959,W2,0
1/11/1959,W3,0
1/12/1959,W1,0.5
1/12/1959,W2,0.5
1/12/1959,W3,0.5
1/13/1959,W1,0
1/13/1959,W2,0
1/13/1959,W3,0
1/14/1959,W1,0
1/14/1959,W2,0
1/14/1959,W3,0
1/15/1959,W1,6.3
1/15/1959,W2,6.3
1/15/1959,W3,6.3
1/16/1959,W1,25.1
1/16/1959,W2,25.1
1/16/1959,W3,25.1
1/17/1959,W1,0
1/17/1959,W2,0
1/17/1959,W3,0
1/18/1959,W1,0
1/18/1959,W2,0
1/18/1959,W3,0
1/19/1959,W1,1.5
1/19/1959,W2,1.5
1/19/1959,W3,1.5
1/20/1959,W1,0.5
1/20/1959,W2,0.5
1/20/1959,W3,0.5
1/21/1959,W1,37.3
1/21/1959,W2,37.3
1/21/1959,W3,37.3
1/22/1959,W1,11.7
1/22/1959,W2,11.7
1/22/1959,W3,11.7
1/23/1959,W1,0
1/23/1959,W2,0
1/23/1959,W3,0
1/24/1959,W1,2.3
1/24/1959,W2,2.3
1/24/1959,W3,2.3
1/25/1959,W1,2.3
1/25/1959,W2,2.3
1/25/1959,W3,2.3
1/26/1959,W1,0
1/26/1959,W2,0
1/26/1959,W3,0
1/27/1959,W1,1
1/27/1959,W2,1
1/27/1959,W3,1
1/28/1959,W1,0
1/28/1959,W2,0
1/28/1959,W3,0
1/29/1959,W1,0
1/29/1959,W2,0
1/29/1959,W3,0
1/30/1959,W1,10.4
1/30/1959,W2,10.2
1/30/1959,W3,10.4
1/31/1959,W1,0
1/31/1959,W2,0
1/31/1959,W3,0
2/1/1959,W1,0
2/1/1959,W2,0
2/1/1959,W3,0
2/2/1959,W1,0
2/2/1959,W2,0
2/2/1959,W3,0
2/3/1959,W1,0
2/3/1959,W2,0
2/3/1959,W3,0
2/4/1959,W1,11.4
2/4/1959,W2,11.4
2/4/1959,W3,11.7
2/5/1959,W1,0.5
2/5/1959,W2,0.5
2/5/1959,W3,0.5
2/6/1959,W1,0.5
2/6/1959,W2,0.5
2/6/1959,W3,0.5
2/7/1959,W1,0
2/7/1959,W2,0
2/7/1959,W3,0
2/8/1959,W1,1.8
2/8/1959,W2,1.8
2/8/1959,W3,1.8
2/9/1959,W1,7.4
2/9/1959,W2,7.4
2/9/1959,W3,7.4
2/10/1959,W1,14.5
2/10/1959,W2,14.5
2/10/1959,W3,14.5
2/11/1959,W1,8.4
2/11/1959,W2,8.4
2/11/1959,W3,8.4
2/12/1959,W1,0
2/12/1959,W2,0
2/12/1959,W3,0
2/13/1959,W1,2.3
2/13/1959,W2,2.3
2/13/1959,W3,2.3
2/14/1959,W1,8.9
2/14/1959,W2,8.9
2/14/1959,W3,8.9
2/15/1959,W1,14.5
2/15/1959,W2,14.5
2/15/1959,W3,14.5
2/16/1959,W1,0.3
2/16/1959,W2,0.5
2/16/1959,W3,0.3
2/17/1959,W1,0
2/17/1959,W2,0
2/17/1959,W3,0
2/18/1959,W1,7.1
2/18/1959,W2,7.4
2/18/1959,W3,7.6
